min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
34808,15511.823000000002,1,1,1,1,1,1,1,1,1,1,1
34809,15879.415999999996,1,1,1,1,1,1,1,1,1,1,1
34810,15728.011000000002,1,1,1,1,1,1,1,1,1,1,1
34811,16982.708000000002,1,1,1,1,1,1,1,1,1,1,1
34812,16222.298999999999,1,1,1,1,1,1,1,1,1,1,1
34813,15336.203000000007,1,1,1,1,1,1,1,1,1,1,1
34814,16848.493000000002,1,1,1,1,1,1,1,1,1,1,1
34815,16294.090000000004,1,1,1,1,1,1,1,1,1,1,1
34816,17003.503000000004,1,1,1,1,1,1,1,1,1,1,1
34817,16178.189999999997,1,1,1,1,1,1,1,1,1,1,1
34818,16003.610999999997,1,1,1,1,1,1,1,1,1,1,1
34819,17306.996999999996,1,1,1,1,1,1,1,1,1,1,1
34820,17070.762999999995,1,1,1,1,1,1,1,1,1,1,1
34821,15782.377999999997,1,1,1,1,1,1,1,1,1,1,1
34822,16173.479,1,1,1,1,1,1,1,1,1,1,1
34823,16328.222000000007,1,1,1,1,1,1,1,1,1,1,1
34824,17679.355999999996,1,1,1,1,1,1,1,1,1,1,1
34825,16413.519,1,1,1,1,1,1,1,1,1,1,1
34826,17778.954,1,1,1,1,1,1,1,1,1,1,1
34827,16887.124999999993,1,1,1,1,1,1,1,1,1,1,1
34828,16725.763,1,1,1,1,1,1,1,1,1,1,1
34829,17056.152999999995,1,1,1,1,1,1,1,1,1,1,1
34830,16860.053999999996,1,1,1,1,1,1,1,1,1,1,1
34831,17104.137000000002,1,1,1,1,1,1,1,1,1,1,1
34832,15740.934000000001,1,1,1,1,1,1,1,1,1,1,1
34833,16589.499,1,1,1,1,1,1,1,1,1,1,1
34834,16194.299,1,1,1,1,1,1,1,1,1,1,1
34835,15597.186999999998,1,1,1,1,1,1,1,1,1,1,1
34836,16551.256000000005,1,1,1,1,1,1,1,1,1,1,1
34837,16834.985000000004,1,1,1,1,1,1,1,1,1,1,1
34838,17208.217,1,1,1,1,1,1,1,1,1,1,1
34839,17541.433000000008,1,1,1,1,1,1,1,1,1,1,1
34840,17444.591,1,1,1,1,1,1,1,1,1,1,1
34841,17173.105999999996,1,1,1,1,1,1,1,1,1,1,1
34842,16628.948,1,1,1,1,1,1,1,1,1,1,1
34843,17010.311999999994,1,1,1,1,1,1,1,1,1,1,1
34844,16539.815,1,1,1,1,1,1,1,1,1,1,1
34845,17523.063999999995,1,1,1,1,1,1,1,1,1,1,1
34846,16459.682,1,1,1,1,1,1,1,1,1,1,1
34847,15919.758000000002,1,1,1,1,1,1,1,1,1,1,1
34848,17055.920000000002,1,1,1,1,1,1,1,1,1,1,1
34849,16961.070999999996,1,1,1,1,1,1,1,1,1,1,1
34850,16760.698999999997,1,1,1,1,1,1,1,1,1,1,1
34851,16633.123,1,1,1,1,1,1,1,1,1,1,1
34852,16546.618,1,1,1,1,1,1,1,1,1,1,1
34853,17372.033000000003,1,1,1,1,1,1,1,1,1,1,1
34854,16789.142000000003,1,1,1,1,1,1,1,1,1,1,1
34855,17209.164000000004,1,1,1,1,1,1,1,1,1,1,1
34856,17374.817,1,1,1,1,1,1,1,1,1,1,1
34857,17023.479999999996,1,1,1,1,1,1,1,1,1,1,1
34858,16219.165000000003,1,1,1,1,1,1,1,1,1,1,1
34859,16338.55,1,1,1,1,1,1,1,1,1,1,1
34860,16549.739000000005,1,1,1,1,1,1,1,1,1,1,1
34861,16518.78,1,1,1,1,1,1,1,1,1,1,1
34862,16421.137999999995,1,1,1,1,1,1,1,1,1,1,1
34863,16884.534,1,1,1,1,1,1,1,1,1,1,1
34864,16917.861,1,1,1,1,1,1,1,1,1,1,1
34865,17986.677000000003,1,1,1,1,1,1,1,1,1,1,1
34866,17336.203999999998,1,1,1,1,1,1,1,1,1,1,1
34867,16192.360000000004,1,1,1,1,1,1,1,1,1,1,1
34868,16567.045000000006,1,1,1,1,1,1,1,1,1,1,1
34869,16468.487,1,1,1,1,1,1,1,1,1,1,1
34870,15408.793999999998,1,1,1,1,1,1,1,1,1,1,1
34871,16871.651,1,1,1,1,1,1,1,1,1,1,1
34872,15859.746,1,1,1,1,1,1,1,1,1,1,1
34873,15754.667000000001,1,1,1,1,1,1,1,1,1,1,1
34874,16486.041999999998,1,1,1,1,1,1,1,1,1,1,1
34875,16986.252999999997,1,1,1,1,1,1,1,1,1,1,1
34876,16464.193000000003,1,1,1,1,1,1,1,1,1,1,1
34877,15726.555999999999,1,1,1,1,1,1,1,1,1,1,1
34878,16081.095000000001,1,1,1,1,1,1,1,1,1,1,1
34879,17182.563000000002,1,1,1,1,1,1,1,1,1,1,1
34880,16955.753999999994,1,1,1,1,1,1,1,1,1,1,1
34881,15195.443999999996,1,1,1,1,1,1,1,1,1,1,1
34882,16520.094,1,1,1,1,1,1,1,1,1,1,1
34883,16549.362999999998,1,1,1,1,1,1,1,1,1,1,1
34884,16572.257,1,1,1,1,1,1,1,1,1,1,1
34885,16643.873,1,1,1,1,1,1,1,1,1,1,1
34886,15992.673999999999,1,1,1,1,1,1,1,1,1,1,1
34887,16689.204,1,1,1,1,1,1,1,1,1,1,1
34888,15502.538999999997,1,1,1,1,1,1,1,1,1,1,1
34889,15605.649999999996,1,1,1,1,1,1,1,1,1,1,1
34890,17103.129,1,1,1,1,1,1,1,1,1,1,1
34891,15162.233999999997,1,1,1,1,1,1,1,1,1,1,1
34892,15750.863,1,1,1,1,1,1,1,1,1,1,1
34893,15460.824000000002,1,1,1,1,1,1,1,1,1,1,1
34894,16194.445999999998,1,1,1,1,1,1,1,1,1,1,1
34895,14870.531000000006,1,1,1,1,1,1,1,1,1,1,1
34896,15851.201999999997,1,1,1,1,1,1,1,1,1,1,1
34897,16269.624999999995,1,1,1,1,1,1,1,1,1,1,1
34898,15750.380000000003,1,1,1,1,1,1,1,1,1,1,1
34899,17173.68,1,1,1,1,1,1,1,1,1,1,1
34900,16334.183999999997,1,1,1,1,1,1,1,1,1,1,1
34901,16522.512000000002,1,1,1,1,1,1,1,1,1,1,1
34902,16270.668,1,1,1,1,1,1,1,1,1,1,1
34903,15313.67,1,1,1,1,1,1,1,1,1,1,1
34904,15911.681,1,1,1,1,1,1,1,1,1,1,1
34905,15935.026999999998,1,1,1,1,1,1,1,1,1,1,1
34906,15470.159000000001,1,1,1,1,1,1,1,1,1,1,1
34907,14509.413999999995,1,1,1,1,1,1,1,1,1,1,1
34908,15929.960999999998,1,1,1,1,1,1,1,1,1,1,1
34909,15865.585000000003,1,1,1,1,1,1,1,1,1,1,1
34910,16018.135000000004,1,1,1,1,1,1,1,1,1,1,1
34911,15899.820999999998,1,1,1,1,1,1,1,1,1,1,1
34912,16799.893,1,1,1,1,1,1,1,1,1,1,1
34913,16054.368999999995,1,1,1,1,1,1,1,1,1,1,1
34914,16886.323999999997,1,1,1,1,1,1,1,1,1,1,1
34915,15912.529000000002,1,1,1,1,1,1,1,1,1,1,1
34916,16625.928000000004,1,1,1,1,1,1,1,1,1,1,1
34917,14722.731999999998,1,1,1,1,1,1,1,1,1,1,1
34918,15635.451000000001,1,1,1,1,1,1,1,1,1,1,1
34919,16058.840000000002,1,1,1,1,1,1,1,1,1,1,1
34920,15890.365,1,1,1,1,1,1,1,1,1,1,1
34921,14837.677999999998,1,1,1,1,1,1,1,1,1,1,1
34922,16308.642999999996,1,1,1,1,1,1,1,1,1,1,1
34923,16695.204,1,1,1,1,1,1,1,1,1,1,1
34924,16689.583000000002,1,1,1,1,1,1,1,1,1,1,1
34925,15604.922000000002,1,1,1,1,1,1,1,1,1,1,1
34926,16286.637999999995,1,1,1,1,1,1,1,1,1,1,1
34927,16485.058,1,1,1,1,1,1,1,1,1,1,1
34928,16597.137000000006,1,1,1,1,1,1,1,1,1,1,1
34929,16320.693999999996,1,1,1,1,1,1,1,1,1,1,1
34930,15567.503999999997,1,1,1,1,1,1,1,1,1,1,1
34931,16420.755,1,1,1,1,1,1,1,1,1,1,1
34932,15954.296000000002,1,1,1,1,1,1,1,1,1,1,1
34933,17703.228000000003,1,1,1,1,1,1,1,1,1,1,1
34934,14960.004,1,1,1,1,1,1,1,1,1,1,1
34935,16762.347,1,1,1,1,1,1,1,1,1,1,1
34936,15434.056999999997,1,1,1,1,1,1,1,1,1,1,1
34937,16473.775,1,1,1,1,1,1,1,1,1,1,1
34938,17163.541999999998,1,1,1,1,1,1,1,1,1,1,1
34939,16202.835999999998,1,1,1,1,1,1,1,1,1,1,1
34940,16302.757000000001,1,1,1,1,1,1,1,1,1,1,1
34941,14778.644999999995,1,1,1,1,1,1,1,1,1,1,1
34942,17314.698,1,1,1,1,1,1,1,1,1,1,1
34943,15688.406,1,1,1,1,1,1,1,1,1,1,1
34944,15282.417000000003,1,1,1,1,1,1,1,1,1,1,1
34945,15842.428,1,1,1,1,1,1,1,1,1,1,1
34946,15753.334,1,1,1,1,1,1,1,1,1,1,1
34947,16733.8,1,1,1,1,1,1,1,1,1,1,1
34948,16289.161000000002,1,1,1,1,1,1,1,1,1,1,1
34949,15462.559,1,1,1,1,1,1,1,1,1,1,1
34950,15170.577000000005,1,1,1,1,1,1,1,1,1,1,1
34951,17020.085999999996,1,1,1,1,1,1,1,1,1,1,1
34952,15887.191,1,1,1,1,1,1,1,1,1,1,1
34953,15492.105000000001,1,1,1,1,1,1,1,1,1,1,1
34954,15095.492000000006,1,1,1,1,1,1,1,1,1,1,1
34955,14948.895999999999,1,1,1,1,1,1,1,1,1,1,1
34956,17164.379,1,1,1,1,1,1,1,1,1,1,1
34957,16641.444,1,1,1,1,1,1,1,1,1,1,1
34958,16842.518,1,1,1,1,1,1,1,1,1,1,1
34959,16546.401,1,1,1,1,1,1,1,1,1,1,1
34960,18203.024000000005,1,1,1,1,1,1,1,1,1,1,1
34961,15469.974000000004,1,1,1,1,1,1,1,1,1,1,1
34962,17099.831000000002,1,1,1,1,1,1,1,1,1,1,1
34963,17855.665000000005,1,1,1,1,1,1,1,1,1,1,1
34964,16596.755999999994,1,1,1,1,1,1,1,1,1,1,1
34965,16438.668999999998,1,1,1,1,1,1,1,1,1,1,1
34966,16671.386,1,1,1,1,1,1,1,1,1,1,1
34967,17229.797000000002,1,1,1,1,1,1,1,1,1,1,1
34968,17121.863,1,1,1,1,1,1,1,1,1,1,1
34969,17617.199999999997,1,1,1,1,1,1,1,1,1,1,1
34970,16344.353000000001,1,1,1,1,1,1,1,1,1,1,1
34971,17116.708999999995,1,1,1,1,1,1,1,1,1,1,1
34972,16646.215999999997,1,1,1,1,1,1,1,1,1,1,1
34973,16611.756999999998,1,1,1,1,1,1,1,1,1,1,1
34974,17368.498999999996,1,1,1,1,1,1,1,1,1,1,1
34975,16874.557000000004,1,1,1,1,1,1,1,1,1,1,1
34976,17370.217999999997,1,1,1,1,1,1,1,1,1,1,1
34977,16606.155,1,1,1,1,1,1,1,1,1,1,1
34978,16421.178,1,1,1,1,1,1,1,1,1,1,1
34979,16704.081000000002,1,1,1,1,1,1,1,1,1,1,1
34980,17451.103999999996,1,1,1,1,1,1,1,1,1,1,1
34981,17112.263,1,1,1,1,1,1,1,1,1,1,1
34982,16312.987000000001,1,1,1,1,1,1,1,1,1,1,1
34983,16393.804,1,1,1,1,1,1,1,1,1,1,1
34984,16650.521000000004,1,1,1,1,1,1,1,1,1,1,1
34985,17128.392000000007,1,1,1,1,1,1,1,1,1,1,1
34986,16632.222,1,1,1,1,1,1,1,1,1,1,1
34987,17216.112999999998,1,1,1,1,1,1,1,1,1,1,1
34988,17090.698999999993,1,1,1,1,1,1,1,1,1,1,1
34989,15980.997999999998,1,1,1,1,1,1,1,1,1,1,1
34990,16649.223999999995,1,1,1,1,1,1,1,1,1,1,1
34991,16431.982,1,1,1,1,1,1,1,1,1,1,1
34992,15941.333000000002,1,1,1,1,1,1,1,1,1,1,1
34993,16412.321000000004,1,1,1,1,1,1,1,1,1,1,1
34994,17379.012999999995,1,1,1,1,1,1,1,1,1,1,1
34995,17631.235999999997,1,1,1,1,1,1,1,1,1,1,1
34996,16548.75,1,1,1,1,1,1,1,1,1,1,1
34997,17422.835000000003,1,1,1,1,1,1,1,1,1,1,1
34998,17492.3,1,1,1,1,1,1,1,1,1,1,1
34999,16806.857,1,1,1,1,1,1,1,1,1,1,1
35000,16282.745,1,1,1,1,1,1,1,1,1,1,1
35001,16493.433999999997,1,1,1,1,1,1,1,1,1,1,1
35002,16246.553999999996,1,1,1,1,1,1,1,1,1,1,1
35003,17735.076,1,1,1,1,1,1,1,1,1,1,1
35004,15899.131000000001,1,1,1,1,1,1,1,1,1,1,1
35005,16755.372999999996,1,1,1,1,1,1,1,1,1,1,1
35006,16934.524999999998,1,1,1,1,1,1,1,1,1,1,1
35007,16662.039,1,1,1,1,1,1,1,1,1,1,1
35008,16629.806999999997,1,1,1,1,1,1,1,1,1,1,1
35009,17096.674000000003,1,1,1,1,1,1,1,1,1,1,1
35010,15890.687999999996,1,1,1,1,1,1,1,1,1,1,1
35011,16684.983,1,1,1,1,1,1,1,1,1,1,1
35012,16569.945999999996,1,1,1,1,1,1,1,1,1,1,1
35013,17269.71,1,1,1,1,1,1,1,1,1,1,1
35014,17283.605000000003,1,1,1,1,1,1,1,1,1,1,1
35015,16274.324999999999,1,1,1,1,1,1,1,1,1,1,1
35016,16635.432000000004,1,1,1,1,1,1,1,1,1,1,1
35017,16679.087000000003,1,1,1,1,1,1,1,1,1,1,1
35018,15583.933999999997,1,1,1,1,1,1,1,1,1,1,1
35019,16318.889000000001,1,1,1,1,1,1,1,1,1,1,1
35020,16150.949,1,1,1,1,1,1,1,1,1,1,1
35021,17454.009000000005,1,1,1,1,1,1,1,1,1,1,1
35022,16641.610999999997,1,1,1,1,1,1,1,1,1,1,1
35023,17285.279,1,1,1,1,1,1,1,1,1,1,1
35024,16919.474999999995,1,1,1,1,1,1,1,1,1,1,1
35025,16460.268999999997,1,1,1,1,1,1,1,1,1,1,1
35026,15868.678000000002,1,1,1,1,1,1,1,1,1,1,1
35027,17277.358000000004,1,1,1,1,1,1,1,1,1,1,1
35028,15720.98,1,1,1,1,1,1,1,1,1,1,1
35029,16321.973,1,1,1,1,1,1,1,1,1,1,1
35030,16646.147,1,1,1,1,1,1,1,1,1,1,1
35031,16207.775000000003,1,1,1,1,1,1,1,1,1,1,1
35032,16379.330999999995,1,1,1,1,1,1,1,1,1,1,1
35033,16339.924,1,1,1,1,1,1,1,1,1,1,1
35034,17134.379999999997,1,1,1,1,1,1,1,1,1,1,1
35035,15752.140000000007,1,1,1,1,1,1,1,1,1,1,1
35036,15822.231999999996,1,1,1,1,1,1,1,1,1,1,1
35037,16267.183000000003,1,1,1,1,1,1,1,1,1,1,1
35038,16124.712,1,1,1,1,1,1,1,1,1,1,1
35039,15964.217000000002,1,1,1,1,1,1,1,1,1,1,1
35040,15786.245000000003,1,1,1,1,1,1,1,1,1,1,1
35041,15924.880999999998,1,1,1,1,1,1,1,1,1,1,1
35042,16901.949999999997,1,1,1,1,1,1,1,1,1,1,1
35043,17308.071999999993,1,1,1,1,1,1,1,1,1,1,1
35044,16828.469999999998,1,1,1,1,1,1,1,1,1,1,1
35045,16848.854999999992,1,1,1,1,1,1,1,1,1,1,1
35046,16817.229,1,1,1,1,1,1,1,1,1,1,1
35047,16587.195,1,1,1,1,1,1,1,1,1,1,1
35048,15571.072999999997,1,1,1,1,1,1,1,1,1,1,1
35049,15712.674000000003,1,1,1,1,1,1,1,1,1,1,1
35050,14969.065999999999,1,1,1,1,1,1,1,1,1,1,1
35051,15435.503,1,1,1,1,1,1,1,1,1,1,1
35052,15100.538999999995,1,1,1,1,1,1,1,1,1,1,1
35053,16824.070000000003,1,1,1,1,1,1,1,1,1,1,1
35054,16633.822,1,1,1,1,1,1,1,1,1,1,1
35055,15876.072000000004,1,1,1,1,1,1,1,1,1,1,1
35056,16471.988,1,1,1,1,1,1,1,1,1,1,1
35057,16567.182999999997,1,1,1,1,1,1,1,1,1,1,1
35058,15354.390999999998,1,1,1,1,1,1,1,1,1,1,1
35059,15175.826999999996,1,1,1,1,1,1,1,1,1,1,1
35060,17137.576999999994,1,1,1,1,1,1,1,1,1,1,1
35061,15961.054000000004,1,1,1,1,1,1,1,1,1,1,1
35062,13510.597000000003,1,1,1,1,1,1,1,1,1,1,1
35063,16642.61699999999,1,1,1,1,1,1,1,1,1,1,1
35064,16725.605,1,1,1,1,1,1,1,1,1,1,1
35065,16269.781999999997,1,1,1,1,1,1,1,1,1,1,1
35066,15791.849000000004,1,1,1,1,1,1,1,1,1,1,1
35067,16050.837,1,1,1,1,1,1,1,1,1,1,1
35068,16328.247000000003,1,1,1,1,1,1,1,1,1,1,1
35069,16986.716000000004,1,1,1,1,1,1,1,1,1,1,1
35070,16357.712000000005,1,1,1,1,1,1,1,1,1,1,1
35071,15802.542999999998,1,1,1,1,1,1,1,1,1,1,1
35072,16393.671,1,1,1,1,1,1,1,1,1,1,1
35073,16111.233,1,1,1,1,1,1,1,1,1,1,1
35074,16243.385999999995,1,1,1,1,1,1,1,1,1,1,1
35075,16014.650999999998,1,1,1,1,1,1,1,1,1,1,1
35076,15319.117000000002,1,1,1,1,1,1,1,1,1,1,1
35077,16604.593999999997,1,1,1,1,1,1,1,1,1,1,1
35078,17246.897000000004,1,1,1,1,1,1,1,1,1,1,1
35079,16921.739999999994,1,1,1,1,1,1,1,1,1,1,1
35080,15522.607000000002,1,1,1,1,1,1,1,1,1,1,1
35081,15829.867000000002,1,1,1,1,1,1,1,1,1,1,1
35082,16677.195,1,1,1,1,1,1,1,1,1,1,1
35083,17254.409,1,1,1,1,1,1,1,1,1,1,1
35084,16910.847000000005,1,1,1,1,1,1,1,1,1,1,1
35085,15623.603000000003,1,1,1,1,1,1,1,1,1,1,1
35086,15202.683000000003,1,1,1,1,1,1,1,1,1,1,1
35087,16085.870000000003,1,1,1,1,1,1,1,1,1,1,1
35088,15971.034000000001,1,1,1,1,1,1,1,1,1,1,1
35089,16543.829000000005,1,1,1,1,1,1,1,1,1,1,1
35090,15045.065999999999,1,1,1,1,1,1,1,1,1,1,1
35091,15499.440000000002,1,1,1,1,1,1,1,1,1,1,1
35092,17621.485999999994,1,1,1,1,1,1,1,1,1,1,1
35093,16370.108000000002,1,1,1,1,1,1,1,1,1,1,1
35094,16047.526,1,1,1,1,1,1,1,1,1,1,1
35095,15292.729000000003,1,1,1,1,1,1,1,1,1,1,1
35096,15094.872000000001,1,1,1,1,1,1,1,1,1,1,1
35097,16761.490999999998,1,1,1,1,1,1,1,1,1,1,1
35098,16160.749,1,1,1,1,1,1,1,1,1,1,1
35099,14244.323,1,1,1,1,1,1,1,1,1,1,1
35100,16651.542999999998,1,1,1,1,1,1,1,1,1,1,1
35101,15211.163,1,1,1,1,1,1,1,1,1,1,1
35102,16768.925000000003,1,1,1,1,1,1,1,1,1,1,1
35103,16595.319,1,1,1,1,1,1,1,1,1,1,1
35104,17224.774999999998,1,1,1,1,1,1,1,1,1,1,1
35105,17068.104000000003,1,1,1,1,1,1,1,1,1,1,1
35106,17692.102999999996,1,1,1,1,1,1,1,1,1,1,1
35107,16928.273,1,1,1,1,1,1,1,1,1,1,1
35108,16867.625,1,1,1,1,1,1,1,1,1,1,1
35109,16676.684000000005,1,1,1,1,1,1,1,1,1,1,1
35110,16478.672000000002,1,1,1,1,1,1,1,1,1,1,1
35111,17147.131,1,1,1,1,1,1,1,1,1,1,1
35112,16834.418,1,1,1,1,1,1,1,1,1,1,1
35113,17200.875999999997,1,1,1,1,1,1,1,1,1,1,1
35114,16863.815000000002,1,1,1,1,1,1,1,1,1,1,1
35115,16932.634,1,1,1,1,1,1,1,1,1,1,1
35116,17390.861,1,1,1,1,1,1,1,1,1,1,1
35117,16286.704000000002,1,1,1,1,1,1,1,1,1,1,1
35118,16505.834,1,1,1,1,1,1,1,1,1,1,1
35119,15876.237,1,1,1,1,1,1,1,1,1,1,1
35120,16947.575,1,1,1,1,1,1,1,1,1,1,1
35121,16657.547,1,1,1,1,1,1,1,1,1,1,1
35122,17080.336000000003,1,1,1,1,1,1,1,1,1,1,1
35123,15754.190000000004,1,1,1,1,1,1,1,1,1,1,1
35124,16754.229,1,1,1,1,1,1,1,1,1,1,1
35125,16233.448999999993,1,1,1,1,1,1,1,1,1,1,1
35126,17506.759999999995,1,1,1,1,1,1,1,1,1,1,1
35127,17089.523,1,1,1,1,1,1,1,1,1,1,1
35128,16924.54899999999,1,1,1,1,1,1,1,1,1,1,1
35129,16561.961000000003,1,1,1,1,1,1,1,1,1,1,1
35130,16790.556000000004,1,1,1,1,1,1,1,1,1,1,1
35131,16752.937999999995,1,1,1,1,1,1,1,1,1,1,1
35132,16227.111,1,1,1,1,1,1,1,1,1,1,1
35133,17162.629999999994,1,1,1,1,1,1,1,1,1,1,1
35134,17319.128,1,1,1,1,1,1,1,1,1,1,1
35135,16700.642,1,1,1,1,1,1,1,1,1,1,1
35136,16568.21899999999,1,1,1,1,1,1,1,1,1,1,1
35137,16468.184000000005,1,1,1,1,1,1,1,1,1,1,1
35138,16552.43,1,1,1,1,1,1,1,1,1,1,1
35139,16984.043999999994,1,1,1,1,1,1,1,1,1,1,1
35140,16086.815999999999,1,1,1,1,1,1,1,1,1,1,1
35141,16972.785999999996,1,1,1,1,1,1,1,1,1,1,1
35142,16216.847000000012,1,1,1,1,1,1,1,1,1,1,1
35143,16866.665,1,1,1,1,1,1,1,1,1,1,1
35144,16501.865,1,1,1,1,1,1,1,1,1,1,1
35145,16176.140999999998,1,1,1,1,1,1,1,1,1,1,1
35146,16657.894999999997,1,1,1,1,1,1,1,1,1,1,1
35147,17301.944000000003,1,1,1,1,1,1,1,1,1,1,1
35148,17336.076999999994,1,1,1,1,1,1,1,1,1,1,1
35149,16451.707999999995,1,1,1,1,1,1,1,1,1,1,1
35150,17418.304,1,1,1,1,1,1,1,1,1,1,1
35151,16497.934,1,1,1,1,1,1,1,1,1,1,1
35152,17130.356000000003,1,1,1,1,1,1,1,1,1,1,1
35153,16701.870000000006,1,1,1,1,1,1,1,1,1,1,1
35154,17214.083000000006,1,1,1,1,1,1,1,1,1,1,1
35155,17172.362000000005,1,1,1,1,1,1,1,1,1,1,1
35156,17141.827,1,1,1,1,1,1,1,1,1,1,1
35157,16449.457,1,1,1,1,1,1,1,1,1,1,1
35158,17052.66,1,1,1,1,1,1,1,1,1,1,1
35159,16369.364000000005,1,1,1,1,1,1,1,1,1,1,1
35160,16526.716,1,1,1,1,1,1,1,1,1,1,1
35161,16168.427999999998,1,1,1,1,1,1,1,1,1,1,1
35162,16158.019,1,1,1,1,1,1,1,1,1,1,1
35163,17067.632999999994,1,1,1,1,1,1,1,1,1,1,1
35164,16934.814000000002,1,1,1,1,1,1,1,1,1,1,1
35165,16040.391999999998,1,1,1,1,1,1,1,1,1,1,1
35166,16848.964,1,1,1,1,1,1,1,1,1,1,1
35167,16409.071,1,1,1,1,1,1,1,1,1,1,1
35168,15415.305000000002,1,1,1,1,1,1,1,1,1,1,1
35169,16542.516000000003,1,1,1,1,1,1,1,1,1,1,1
35170,16497.683,1,1,1,1,1,1,1,1,1,1,1
35171,17550.111000000004,1,1,1,1,1,1,1,1,1,1,1
35172,15921.101000000002,1,1,1,1,1,1,1,1,1,1,1
35173,16341.041000000001,1,1,1,1,1,1,1,1,1,1,1
35174,16092.876999999999,1,1,1,1,1,1,1,1,1,1,1
35175,15912.697,1,1,1,1,1,1,1,1,1,1,1
35176,16280.485999999997,1,1,1,1,1,1,1,1,1,1,1
35177,16972.428,1,1,1,1,1,1,1,1,1,1,1
35178,17290.637000000002,1,1,1,1,1,1,1,1,1,1,1
35179,17688.967000000008,1,1,1,1,1,1,1,1,1,1,1
35180,16336.652,1,1,1,1,1,1,1,1,1,1,1
35181,17007.869999999995,1,1,1,1,1,1,1,1,1,1,1
35182,16252.266999999998,1,1,1,1,1,1,1,1,1,1,1
35183,16080.561,1,1,1,1,1,1,1,1,1,1,1
35184,16174.607000000004,1,1,1,1,1,1,1,1,1,1,1
35185,15376.352000000006,1,1,1,1,1,1,1,1,1,1,1
35186,17135.485,1,1,1,1,1,1,1,1,1,1,1
35187,17011.290999999997,1,1,1,1,1,1,1,1,1,1,1
35188,15986.851000000004,1,1,1,1,1,1,1,1,1,1,1
35189,16438.577000000005,1,1,1,1,1,1,1,1,1,1,1
35190,17621.534,1,1,1,1,1,1,1,1,1,1,1
35191,17367.377999999993,1,1,1,1,1,1,1,1,1,1,1
35192,17097.852000000003,1,1,1,1,1,1,1,1,1,1,1
35193,10039.428000000004,1,1,1,1,1,1,1,1,1,1,1
3237,501.36199999999997,1,0,1,1,1,1,1,1,1,1,1
3238,11199.653999999999,1,1,1,1,1,1,1,1,1,1,1
3239,10741.138999999997,1,1,1,1,1,1,1,1,1,1,1
3240,11519.138,1,1,1,1,1,1,1,1,1,1,1
3241,11036.082,1,1,1,1,1,1,1,1,1,1,1
3242,11266.924000000005,1,1,1,1,1,1,1,1,1,1,1
3243,12392.095,1,1,1,1,1,1,1,1,1,1,1
3244,11241.39,1,1,1,1,1,1,1,1,1,1,1
3245,9401.223999999998,1,1,1,1,1,1,1,1,1,1,1
3246,10396.775,1,1,1,1,1,1,1,1,1,1,1
3247,11636.904999999999,1,1,1,1,1,1,1,1,1,1,1
3248,11130.483999999997,1,1,1,1,1,1,1,1,1,1,1
3249,10990.375999999998,1,1,1,1,1,1,1,1,1,1,1
3250,10526.258,1,1,1,1,1,1,1,1,1,1,1
3251,11051.349,1,1,1,1,1,1,1,1,1,1,1
3252,11350.230999999998,1,1,1,1,1,1,1,1,1,1,1
3253,10666.049999999997,1,1,1,1,1,1,1,1,1,1,1
3254,10909.724000000004,1,1,1,1,1,1,1,1,1,1,1
3255,11694.332000000002,1,1,1,1,1,1,1,1,1,1,1
3256,11310.622999999998,1,1,1,1,1,1,1,1,1,1,1
3257,11146.737000000001,1,1,1,1,1,1,1,1,1,1,1
3258,10752.566,1,1,1,1,1,1,1,1,1,1,1
3259,11362.686999999993,1,1,1,1,1,1,1,1,1,1,1
3260,9743.703999999998,1,1,1,1,1,1,1,1,1,1,1
3261,11263.822,1,1,1,1,1,1,1,1,1,1,1
3262,10647.947999999999,1,1,1,1,1,1,1,1,1,1,1
3263,11580.618,1,1,1,1,1,1,1,1,1,1,1
3264,10256.945999999998,1,1,1,1,1,1,1,1,1,1,1
3265,10973.199,1,1,1,1,1,1,1,1,1,1,1
3266,11383.024000000003,1,1,1,1,1,1,1,1,1,1,1
3267,11400.329000000003,1,1,1,1,1,1,1,1,1,1,1
3268,11641.514000000001,1,1,1,1,1,1,1,1,1,1,1
3269,11755.195999999998,1,1,1,1,1,1,1,1,1,1,1
3270,10448.390000000001,1,1,1,1,1,1,1,1,1,1,1
3271,11370.1,1,1,1,1,1,1,1,1,1,1,1
3272,12274.050000000003,1,1,1,1,1,1,1,1,1,1,1
3273,11200.276999999998,1,1,1,1,1,1,1,1,1,1,1
3274,11667.365000000002,1,1,1,1,1,1,1,1,1,1,1
3275,11597.796000000002,1,1,1,1,1,1,1,1,1,1,1
3276,11864.818999999994,1,1,1,1,1,1,1,1,1,1,1
3277,11209.383999999998,1,1,1,1,1,1,1,1,1,1,1
3278,11580.227,1,1,1,1,1,1,1,1,1,1,1
3279,10880.832999999997,1,1,1,1,1,1,1,1,1,1,1
3280,10801.911,1,1,1,1,1,1,1,1,1,1,1
3281,11851.902999999998,1,1,1,1,1,1,1,1,1,1,1
3282,11683.615000000003,1,1,1,1,1,1,1,1,1,1,1
3283,10969.913999999999,1,1,1,1,1,1,1,1,1,1,1
3284,11195.959000000003,1,1,1,1,1,1,1,1,1,1,1
3285,11961.333999999999,1,1,1,1,1,1,1,1,1,1,1
